Nombre,Marca,Peso,Precio,Imagen,Categoria,Subcategoria,Consulta_Nombre,Consulta_Categoria,
Avena Tradicional,Morixe,600 grs,1096.47,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/bfc4991e_7790199603313_m.jpg,Almacen,"Harinas, Cereales y Derivados",Avena Tradicional Morixe de 600 grs,"Almacen Harinas, Cereales y Derivados", 
Avena Instantanea,Morixe,300 grs,673.20,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/d1da46a5_7790199603320_m.jpg,Almacen,"Harinas, Cereales y Derivados",Avena Instantanea Morixe de 300 grs,"Almacen Harinas, Cereales y Derivados", 
Cereal Honey Nut,Quaker,190 grs,988.35,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Cereal Honey Nut Quaker de 190 grs,"Almacen Harinas, Cereales y Derivados", 
Barra de Cereal Vita C/Chips Chocola...,Flow,Pack [6x Un],1724.93,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Barra de Cereal Vita C/Chips Chocola... Flow de Pack [6x Un],"Almacen Harinas, Cereales y Derivados", 
Barra de Cereal Almendras Enteras X6,Flow,6 Un,2039.87,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Barra de Cereal Almendras Enteras X6 Flow de 6 Un,"Almacen Harinas, Cereales y Derivados", 
Barra de Cereal Puro Cacao C/Piso Ch...,Flow,24 grs,263.75,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b0e23_7790380020295_m.jpg,Almacen,"Harinas, Cereales y Derivados",Barra de Cereal Puro Cacao C/Piso Ch... Flow de 24 grs,"Almacen Harinas, Cereales y Derivados", 
Barra de Cereal Chocolate,Cereal Mix,23 grs,273.54,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/19892c12_77916525_m.jpg,Almacen,"Harinas, Cereales y Derivados",Barra de Cereal Chocolate Cereal Mix de 23 grs,"Almacen Harinas, Cereales y Derivados", 
Barra de Cereal Fort Frutos Rojos,FelFort,19 grs,183.73,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/a2fadc9e_7790206509171_m.jpg,Almacen,"Harinas, Cereales y Derivados",Barra de Cereal Fort Frutos Rojos FelFort de 19 grs,"Almacen Harinas, Cereales y Derivados", 
Barra de Cereal Fort,FelFort,23 grs,183.73,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/55b37d96_77909008_m.jpg,Almacen,"Harinas, Cereales y Derivados",Barra de Cereal Fort FelFort de 23 grs,"Almacen Harinas, Cereales y Derivados", 
Barra de Cereal Manzana,FelFort,23 grs,183.73,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/c111d9a7_77909053_m.jpg,Almacen,"Harinas, Cereales y Derivados",Barra de Cereal Manzana FelFort de 23 grs,"Almacen Harinas, Cereales y Derivados", 
Bocaditos de Frutilla,Granix,180 grs,932.74,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/050fa57d_7791078022706_m.png,Almacen,"Harinas, Cereales y Derivados",Bocaditos de Frutilla Granix de 180 grs,"Almacen Harinas, Cereales y Derivados", 
Mix de Semillas Desayuno,Cumana,150 grs,701.45,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e495d73_7791885412134_m.jpg,Almacen,"Harinas, Cereales y Derivados",Mix de Semillas Desayuno Cumana de 150 grs,"Almacen Harinas, Cereales y Derivados", 
Harina 000,Barbara,1 Kgr,314.97,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Harina 000 Barbara de 1 Kgr,"Almacen Harinas, Cereales y Derivados", 
Harina 0000,Barbara,1 Kgr,421.94,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Harina 0000 Barbara de 1 Kgr,"Almacen Harinas, Cereales y Derivados", 
Harina Leudante,Barbara,1 Kgr,467.44,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Harina Leudante Barbara de 1 Kgr,"Almacen Harinas, Cereales y Derivados", 
Harina de Maiz,Monarca,1 Kgr,298.35,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Harina de Maiz Monarca de 1 Kgr,"Almacen Harinas, Cereales y Derivados", 
Harina Integral,Barbara,1 Kgr,391.70,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Harina Integral Barbara de 1 Kgr,"Almacen Harinas, Cereales y Derivados", 
Avena Instantanea,Quaker,500 grs,900.26,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b0570_7792170555420_m.jpg,Almacen,"Harinas, Cereales y Derivados",Avena Instantanea Quaker de 500 grs,"Almacen Harinas, Cereales y Derivados", 
Cereal Choco Krispies,Kellog's,165 grs,896.26,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/ce0af5a6_7793306993536_m.jpg,Almacen,"Harinas, Cereales y Derivados",Cereal Choco Krispies Kellog's de 165 grs,"Almacen Harinas, Cereales y Derivados", 
Granola C/Coco y Semillas Nva.Receta,Maizena,180 grs,957.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49c251_7794000006782_m.jpg,Almacen,"Harinas, Cereales y Derivados",Granola C/Coco y Semillas Nva.Receta Maizena de 180 grs,"Almacen Harinas, Cereales y Derivados", 
Granola C/Coco y Semillas Nva.Receta,Maizena,250 grs,1231.66,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49b6f2_7794000006805_m.jpg,Almacen,"Harinas, Cereales y Derivados",Granola C/Coco y Semillas Nva.Receta Maizena de 250 grs,"Almacen Harinas, Cereales y Derivados", 
Granola C/Almendras y Arandanos Nva....,Maizena,250 grs,1231.66,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49b6f2_7794000006812_m.jpg,Almacen,"Harinas, Cereales y Derivados",Granola C/Almendras y Arandanos Nva.... Maizena de 250 grs,"Almacen Harinas, Cereales y Derivados", 
Copos de Maiz Azucarados,Nutrifoods,200 grs,552.16,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Copos de Maiz Azucarados Nutrifoods de 200 grs,"Almacen Harinas, Cereales y Derivados", 
Barra de Cereal Mix Yog.Frutilla Lig...,Cereal Mix,26 grs,273.54,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/97058559_77965370_m.jpg,Almacen,"Harinas, Cereales y Derivados",Barra de Cereal Mix Yog.Frutilla Lig... Cereal Mix de 26 grs,"Almacen Harinas, Cereales y Derivados", 
Semillas de Sesamo DP,Genser,120 grs,484.10,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/cc442376_7793433000619_m.jpg,Almacen,"Harinas, Cereales y Derivados",Semillas de Sesamo DP Genser de 120 grs,"Almacen Harinas, Cereales y Derivados", 
Almidon de Maiz Pouch,Maizena,500 grs,625.71,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Almidon de Maiz Pouch Maizena de 500 grs,"Almacen Harinas, Cereales y Derivados", 
Cereal Honey Graham,Quaker,200 grs,988.35,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Cereal Honey Graham Quaker de 200 grs,"Almacen Harinas, Cereales y Derivados", 
Harina de Arroz,Padoan,500 grs,589.98,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/2f9307a5_7798154590555_m.jpg,Almacen,"Harinas, Cereales y Derivados",Harina de Arroz Padoan de 500 grs,"Almacen Harinas, Cereales y Derivados", 
Avena Tradicional Nutri Balance,Nutrifoods,300 grs,625.29,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Avena Tradicional Nutri Balance Nutrifoods de 300 grs,"Almacen Harinas, Cereales y Derivados", 
Semola,Lisetta,400 grs,368.35,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/faaad8c2_7798032180670_m.jpg,Almacen,"Harinas, Cereales y Derivados",Semola Lisetta de 400 grs,"Almacen Harinas, Cereales y Derivados", 
Copos de Maiz Azucarados,Nutrifoods,400 grs,881.29,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/51434061_7797599000483_m.jpg,Almacen,"Harinas, Cereales y Derivados",Copos de Maiz Azucarados Nutrifoods de 400 grs,"Almacen Harinas, Cereales y Derivados", 
Bolitas de Chocolate,Nutrifoods,200 grs,774.24,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/6f4b563a_7797599000490_m.jpg,Almacen,"Harinas, Cereales y Derivados",Bolitas de Chocolate Nutrifoods de 200 grs,"Almacen Harinas, Cereales y Derivados", 
Cereales Anillos Color Frutas,Nutrifoods,160 grs,634.65,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/cf8576f9_7797599000506_m.jpg,Almacen,"Harinas, Cereales y Derivados",Cereales Anillos Color Frutas Nutrifoods de 160 grs,"Almacen Harinas, Cereales y Derivados", 
Copos de Maiz,Nutrifoods,150 grs,455.54,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Copos de Maiz Nutrifoods de 150 grs,"Almacen Harinas, Cereales y Derivados", 
Granola,Nutrifoods,200 grs,1284.42,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Granola Nutrifoods de 200 grs,"Almacen Harinas, Cereales y Derivados", 
Cereal Frutal con forma de Frutitas,Trix,230 grs,1326.10,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e495f84_8445290270184_m.jpg,Almacen,"Harinas, Cereales y Derivados",Cereal Frutal con forma de Frutitas Trix de 230 grs,"Almacen Harinas, Cereales y Derivados", 
Barrita de Arroz Frutos Rojos S/TACC,Sin Culpa,14 grs,264.01,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/9ba345fd_7798090070623_m.jpg,Almacen,"Harinas, Cereales y Derivados",Barrita de Arroz Frutos Rojos S/TACC Sin Culpa de 14 grs,"Almacen Harinas, Cereales y Derivados", 
Barrita de Arroz Limon S/TACC,Sin Culpa,14 grs,264.01,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Barrita de Arroz Limon S/TACC Sin Culpa de 14 grs,"Almacen Harinas, Cereales y Derivados", 
Harina 000,Blancaflor,1 Kgr,223.27,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Harina 000 Blancaflor de 1 Kgr,"Almacen Harinas, Cereales y Derivados", 
Harina 000,Morixe,1 Kgr,203.84,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/7d66a2f3_7790199000013_m.jpg,Almacen,"Harinas, Cereales y Derivados",Harina 000 Morixe de 1 Kgr,"Almacen Harinas, Cereales y Derivados", 
Semola NutraVit Clasica,Vitina,500 grs,513.34,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Semola NutraVit Clasica Vitina de 500 grs,"Almacen Harinas, Cereales y Derivados", 
Aritos Frutados,Granix,130 grs,431.46,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e37e54b_7790045826965_m.png,Almacen,"Harinas, Cereales y Derivados",Aritos Frutados Granix de 130 grs,"Almacen Harinas, Cereales y Derivados", 
Harina 000,Pureza,1 Kgr,223.27,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Harina 000 Pureza de 1 Kgr,"Almacen Harinas, Cereales y Derivados", 
Harina 0000 fortificada,Pureza,1 Kgr,251.48,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Harina 0000 fortificada Pureza de 1 Kgr,"Almacen Harinas, Cereales y Derivados", 
Harina 000,Cañuelas,1 Kgr,213.55,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e498414_7792180139320_m.jpg,Almacen,"Harinas, Cereales y Derivados",Harina 000 Cañuelas de 1 Kgr,"Almacen Harinas, Cereales y Derivados", 
Polenta,Presto Pronta,730 grs,400.63,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49772c_7790580138721_m.jpg,Almacen,"Harinas, Cereales y Derivados",Polenta Presto Pronta de 730 grs,"Almacen Harinas, Cereales y Derivados", 
Harina 100% Integral,Pureza,1 Kgr,291.14,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/eb4d0e60_7792180134516_m.jpg,Almacen,"Harinas, Cereales y Derivados",Harina 100% Integral Pureza de 1 Kgr,"Almacen Harinas, Cereales y Derivados", 
Harina Integral,Morixe,1 Kgr,269.67,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Harina Integral Morixe de 1 Kgr,"Almacen Harinas, Cereales y Derivados", 
Harina para Pizza,Morixe,1 Kgr,410.46,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Harina para Pizza Morixe de 1 Kgr,"Almacen Harinas, Cereales y Derivados", 
Harina con Levadura,Pureza,1 Kgr,432.10,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Harina con Levadura Pureza de 1 Kgr,"Almacen Harinas, Cereales y Derivados", 
Barra de Cereal Manzana Light,Flow,21 grs,149.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1a96dc7a_7790380008286_m.jpg,Almacen,"Harinas, Cereales y Derivados",Barra de Cereal Manzana Light Flow de 21 grs,"Almacen Harinas, Cereales y Derivados", 
Barra de Cereal Vita Frutas y Almend...,Flow,23 grs,149.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/9444058c_7790380015024_m.jpg,Almacen,"Harinas, Cereales y Derivados",Barra de Cereal Vita Frutas y Almend... Flow de 23 grs,"Almacen Harinas, Cereales y Derivados", 
Barra de Cereal Yoghurt F. del Bosqu...,Flow,27 grs,149.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/a040c910_7790380016199_m.jpg,Almacen,"Harinas, Cereales y Derivados",Barra de Cereal Yoghurt F. del Bosqu... Flow de 27 grs,"Almacen Harinas, Cereales y Derivados", 
Barra de Cereal Vita C/Chips Chocola...,Flow,23 grs,149.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/a5cb3512_7790380020004_m.jpg,Almacen,"Harinas, Cereales y Derivados",Barra de Cereal Vita C/Chips Chocola... Flow de 23 grs,"Almacen Harinas, Cereales y Derivados", 
Barra de Cereal Light,Flow,24 grs,149.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/de31e916_7790380020172_m.jpg,Almacen,"Harinas, Cereales y Derivados",Barra de Cereal Light Flow de 24 grs,"Almacen Harinas, Cereales y Derivados", 
Barra de Cereal Almendras Enteras,Flow,30 grs,149.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b0e25_7790380020233_m.jpg,Almacen,"Harinas, Cereales y Derivados",Barra de Cereal Almendras Enteras Flow de 30 grs,"Almacen Harinas, Cereales y Derivados", 
Bocaditos de Avena,Granix,180 grs,410.31,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/e321d54d_7791078022690_m.png,Almacen,"Harinas, Cereales y Derivados",Bocaditos de Avena Granix de 180 grs,"Almacen Harinas, Cereales y Derivados", 
Cereal de Chocolate Nvo.Oct,Nesquik,210 grs,899.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b201e_7891000337271_m.jpg,Almacen,"Harinas, Cereales y Derivados",Cereal de Chocolate Nvo.Oct Nesquik de 210 grs,"Almacen Harinas, Cereales y Derivados", 
Almidon de Maiz Pouch,Maizena,220 grs,279.99,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,"Harinas, Cereales y Derivados",Almidon de Maiz Pouch Maizena de 220 grs,"Almacen Harinas, Cereales y Derivados", 
Arroz Carnaroli,Gallo,500 grs,930.21,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/48f954b9_7790070411792_m.jpg,Almacen,Arroz,Arroz Carnaroli Gallo de 500 grs,Almacen Arroz, 
Arroz Largo Fino Estuche,Lucchetti,1 Kgr,613.27,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,Arroz,Arroz Largo Fino Estuche Lucchetti de 1 Kgr,Almacen Arroz, 
Arroz Oro Parboil Pack100%Rec.,Gallo,1 Kgr,799.93,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b1448_7790070431417_m.jpg,Almacen,Arroz,Arroz Oro Parboil Pack100%Rec. Gallo de 1 Kgr,Almacen Arroz, 
Arroz Oro Parboil Pack100%Rec.,Gallo,500 grs,437.66,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b124a_7790070431424_m.jpg,Almacen,Arroz,Arroz Oro Parboil Pack100%Rec. Gallo de 500 grs,Almacen Arroz, 
Arroz Integral Sin TACC P100%R,Gallo,500 grs,403.00,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b2238_7790070431400_m.jpg,Almacen,Arroz,Arroz Integral Sin TACC P100%R Gallo de 500 grs,Almacen Arroz, 
Arroz Preparado Tomatado,Lucchetti,240 grs,340.93,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49980f_7790070321541_m.jpg,Almacen,Arroz,Arroz Preparado Tomatado Lucchetti de 240 grs,Almacen Arroz, 
Arroz Preparado Cheddar,Lucchetti,240 grs,340.93,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e49980f_7790070321565_m.jpg,Almacen,Arroz,Arroz Preparado Cheddar Lucchetti de 240 grs,Almacen Arroz, 
Arroz Preparado Vegetales,Gallo,240 grs,485.11,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/73b9f50b_7790070413758_m.jpg,Almacen,Arroz,Arroz Preparado Vegetales Gallo de 240 grs,Almacen Arroz, 
Arroz Preparado Queso,Gallo,240 grs,485.11,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/0d0e28e9_7790070413765_m.jpg,Almacen,Arroz,Arroz Preparado Queso Gallo de 240 grs,Almacen Arroz, 
Arroz Preparado Verdeo,Gallo,240 grs,485.11,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/015857b1_7790070413772_m.jpg,Almacen,Arroz,Arroz Preparado Verdeo Gallo de 240 grs,Almacen Arroz, 
Arroz Preparado Mix Semillas,Gallo,240 grs,502.83,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,Arroz,Arroz Preparado Mix Semillas Gallo de 240 grs,Almacen Arroz, 
Arroz Risotto 4 Quesos,Gallo,240 grs,717.28,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/b5a47217_7790070414670_m.jpg,Almacen,Arroz,Arroz Risotto 4 Quesos Gallo de 240 grs,Almacen Arroz, 
Arroz Risotto Primavera,Gallo,240 grs,717.28,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/34f9aa02_7790070414687_m.jpg,Almacen,Arroz,Arroz Risotto Primavera Gallo de 240 grs,Almacen Arroz, 
Arroz Risotto a la Española,Gallo,240 grs,717.28,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/b750fb6c_7790070414694_m.jpg,Almacen,Arroz,Arroz Risotto a la Española Gallo de 240 grs,Almacen Arroz, 
Arroz Risotto Champiñones,Gallo,240 grs,717.28,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/9a7e8b33_7790070414700_m.jpg,Almacen,Arroz,Arroz Risotto Champiñones Gallo de 240 grs,Almacen Arroz, 
Arroz Carnaroli Estuche,Molinos Ala,500 grs,947.40,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e4990ec_7791120099755_m.jpg,Almacen,Arroz,Arroz Carnaroli Estuche Molinos Ala de 500 grs,Almacen Arroz, 
Arroz Largo Fino,Primor,1 Kgr,615.54,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/a3f17ea6_7794870001344_m.jpg,Almacen,Arroz,Arroz Largo Fino Primor de 1 Kgr,Almacen Arroz, 
Arroz Largo Fino Pack100%Rec.,Gallo,500 grs,428.91,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b124b_7790070431455_m.jpg,Almacen,Arroz,Arroz Largo Fino Pack100%Rec. Gallo de 500 grs,Almacen Arroz, 
Arroz Integral Seleccion Estuche,Gallo,1 Kgr,914.78,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/1e5b3a5b_7790070431585_m.jpg,Almacen,Arroz,Arroz Integral Seleccion Estuche Gallo de 1 Kgr,Almacen Arroz, 
Arroz Integral Largo Fino,Molinos Ala,1 Kgr,748.43,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,Arroz,Arroz Integral Largo Fino Molinos Ala de 1 Kgr,Almacen Arroz, 
Arroz Largo Fino Grano Selecto,Molinos Ala,1 Kgr,280.91,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,Arroz,Arroz Largo Fino Grano Selecto Molinos Ala de 1 Kgr,Almacen Arroz, 
Arroz Parboil Grano Selecto,Molinos Ala,1 Kgr,334.13,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,Arroz,Arroz Parboil Grano Selecto Molinos Ala de 1 Kgr,Almacen Arroz, 
Arvejas Partidas,Poletti,400 grs,510.64,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/c29fd412_7790146000318_m.jpg,Almacen,Legumbres Secas,Arvejas Partidas Poletti de 400 grs,Almacen Legumbres Secas, 
Arvejas Partidas,Lisetta,400 grs,586.29,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/0d372031_7798032180618_m.jpg,Almacen,Legumbres Secas,Arvejas Partidas Lisetta de 400 grs,Almacen Legumbres Secas, 
Garbanzos,Lisetta,400 grs,524.14,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/363b9283_7798032180649_m.jpg,Almacen,Legumbres Secas,Garbanzos Lisetta de 400 grs,Almacen Legumbres Secas, 
Garbanzos,Poletti,400 grs,530.04,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/4ab573cd_7790146000325_m.jpg,Almacen,Legumbres Secas,Garbanzos Poletti de 400 grs,Almacen Legumbres Secas, 
Porotos Pallares,Poletti,400 grs,1126.51,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/3245723c_7790146000356_m.jpg,Almacen,Legumbres Secas,Porotos Pallares Poletti de 400 grs,Almacen Legumbres Secas, 
Porotos Colorados,Poletti,500 grs,524.36,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/5153bba9_7790146000066_m.jpg,Almacen,Legumbres Secas,Porotos Colorados Poletti de 500 grs,Almacen Legumbres Secas, 
Porotos Pallares,Callieri,400 grs,927.83,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/33fcd72c_7798093150551_m.jpg,Almacen,Legumbres Secas,Porotos Pallares Callieri de 400 grs,Almacen Legumbres Secas, 
Porotos Alubia,Callieri,400 grs,518.50,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/89545d85_7798093150568_m.jpg,Almacen,Legumbres Secas,Porotos Alubia Callieri de 400 grs,Almacen Legumbres Secas, 
Lentejon,Callieri,400 grs,944.83,https://todoatucasa.xrp.net/img/products/no_product.png,Almacen,Legumbres Secas,Lentejon Callieri de 400 grs,Almacen Legumbres Secas, 
Lentejones,Lisetta,400 grs,733.52,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/d91b07e9_7798032180694_m.jpg,Almacen,Legumbres Secas,Lentejones Lisetta de 400 grs,Almacen Legumbres Secas, 
Lentejas,Lisetta,400 grs,665.99,https://img.xrp.net/fb2de06e-5378-452a-9eee-058bfcb21f34/711bb9d5_7798032180601_m.jpg,Almacen,Legumbres Secas,Lentejas Lisetta de 400 grs,Almacen Legumbres Secas, 
